afp_name,month,year,found,rentability
CUPRUM,09,2024,E,5.46
HABITAT,09,2024,E,5.49
MODELO,09,2024,E,5.61
PLANVITAL,09,2024,E,5.51
PROVIDA,09,2024,E,5.52
UNO,09,2024,E,5.55
CAPITAL,10,2024,A,2.17
CUPRUM,10,2024,A,2.27
HABITAT,10,2024,A,2.29
MODELO,10,2024,A,2.18
PLANVITAL,10,2024,A,2.1
PROVIDA,10,2024,A,2.02
UNO,10,2024,A,2.2
CAPITAL,10,2024,B,0.73
CUPRUM,10,2024,B,0.84
HABITAT,10,2024,B,0.81
MODELO,10,2024,B,0.79
PLANVITAL,10,2024,B,0.68
PROVIDA,10,2024,B,0.61
UNO,10,2024,B,0.8
CAPITAL,10,2024,C,-2.09
CUPRUM,10,2024,C,-1.97
HABITAT,10,2024,C,-1.97
MODELO,10,2024,C,-1.92
PLANVITAL,10,2024,C,-2.02
PROVIDA,10,2024,C,-2.05
UNO,10,2024,C,-1.98
CAPITAL,10,2024,D,-4.7
CUPRUM,10,2024,D,-4.68
HABITAT,10,2024,D,-4.73
MODELO,10,2024,D,-4.55
PLANVITAL,10,2024,D,-4.69
PROVIDA,10,2024,D,-4.74
UNO,10,2024,D,-4.67
CAPITAL,10,2024,E,-5.64
CUPRUM,10,2024,E,-5.53
HABITAT,10,2024,E,-5.56
MODELO,10,2024,E,-5.52
PLANVITAL,10,2024,E,-5.59
PROVIDA,10,2024,E,-5.66
UNO,10,2024,E,-5.67
CAPITAL,11,2024,A,1.65
CUPRUM,11,2024,A,1.7
HABITAT,11,2024,A,1.76
MODELO,11,2024,A,1.61
PLANVITAL,11,2024,A,1.56
PROVIDA,11,2024,A,1.57
UNO,11,2024,A,1.74
CAPITAL,11,2024,B,1.29
CUPRUM,11,2024,B,1.32
HABITAT,11,2024,B,1.45
MODELO,11,2024,B,1.3
PLANVITAL,11,2024,B,1.32
PROVIDA,11,2024,B,1.26
UNO,11,2024,B,1.38
CAPITAL,11,2024,C,1.07
CUPRUM,11,2024,C,1.09
HABITAT,11,2024,C,1.13
MODELO,11,2024,C,1.03
PLANVITAL,11,2024,C,1.09
PROVIDA,11,2024,C,1.09
UNO,11,2024,C,1.18
CAPITAL,11,2024,D,1.48
CUPRUM,11,2024,D,1.42
HABITAT,11,2024,D,1.44
MODELO,11,2024,D,1.51
PLANVITAL,11,2024,D,1.53
PROVIDA,11,2024,D,1.48
UNO,11,2024,D,1.52
CAPITAL,11,2024,E,1.89
CUPRUM,11,2024,E,1.82
HABITAT,11,2024,E,1.94
MODELO,11,2024,E,1.89
PLANVITAL,11,2024,E,1.98
PROVIDA,11,2024,E,1.83
UNO,11,2024,E,1.98
CAPITAL,12,2024,A,-1.67
CUPRUM,12,2024,A,-1.8
HABITAT,12,2024,A,-1.63
MODELO,12,2024,A,-1.83
PLANVITAL,12,2024,A,-1.68
PROVIDA,12,2024,A,-1.84
UNO,12,2024,A,-1.94
CAPITAL,12,2024,B,-1.55
CUPRUM,12,2024,B,-1.6
HABITAT,12,2024,B,-1.6
MODELO,12,2024,B,-1.57
PLANVITAL,12,2024,B,-1.58
PROVIDA,12,2024,B,-1.82
UNO,12,2024,B,-1.76
CAPITAL,12,2024,C,-2.42
CUPRUM,12,2024,C,-2.39
HABITAT,12,2024,C,-2.49
MODELO,12,2024,C,-2.4
PLANVITAL,12,2024,C,-2.37
PROVIDA,12,2024,C,-2.7
UNO,12,2024,C,-2.5
CAPITAL,12,2024,D,-3.93
CUPRUM,12,2024,D,-3.93
HABITAT,12,2024,D,-3.81
MODELO,12,2024,D,-3.99
PLANVITAL,12,2024,D,-3.9
PROVIDA,12,2024,D,-4.19
UNO,12,2024,D,-3.88
CAPITAL,12,2024,E,-4.55
CUPRUM,12,2024,E,-4.47
HABITAT,12,2024,E,-4.48
MODELO,12,2024,E,-4.45
PLANVITAL,12,2024,E,-4.48
PROVIDA,12,2024,E,-4.6
UNO,12,2024,E,-4.42
CAPITAL,01,2025,A,2.9
CUPRUM,01,2025,A,2.94
HABITAT,01,2025,A,2.74
MODELO,01,2025,A,2.91
PLANVITAL,01,2025,A,2.87
PROVIDA,01,2025,A,2.86
UNO,01,2025,A,3.01
CAPITAL,01,2025,B,2.2
CUPRUM,01,2025,B,2.25
HABITAT,01,2025,B,2.05
MODELO,01,2025,B,2.19
PLANVITAL,01,2025,B,2.17
PROVIDA,01,2025,B,2.08
UNO,01,2025,B,2.32
CAPITAL,01,2025,C,1.6
CUPRUM,01,2025,C,1.6
HABITAT,01,2025,C,1.52
MODELO,01,2025,C,1.55
PLANVITAL,01,2025,C,1.55
PROVIDA,01,2025,C,1.47
UNO,01,2025,C,1.58
CAPITAL,01,2025,D,0.79
CUPRUM,01,2025,D,0.82
HABITAT,01,2025,D,0.77
MODELO,01,2025,D,0.75
PLANVITAL,01,2025,D,0.82
PROVIDA,01,2025,D,0.74
UNO,01,2025,D,0.87
CAPITAL,01,2025,E,0.17
CUPRUM,01,2025,E,0.23
HABITAT,01,2025,E,0.3
MODELO,01,2025,E,0.34
PLANVITAL,01,2025,E,0.26
PROVIDA,01,2025,E,0.18
UNO,01,2025,E,0.31
CAPITAL,01,2025,A,2.9
CUPRUM,01,2025,A,2.94
HABITAT,01,2025,A,2.74
MODELO,01,2025,A,2.91
PLANVITAL,01,2025,A,2.87
PROVIDA,01,2025,A,2.86
UNO,01,2025,A,3.01
CAPITAL,01,2025,B,2.2
CUPRUM,01,2025,B,2.25
HABITAT,01,2025,B,2.05
MODELO,01,2025,B,2.19
PLANVITAL,01,2025,B,2.17
PROVIDA,01,2025,B,2.08
UNO,01,2025,B,2.32
CAPITAL,01,2025,C,1.6
CUPRUM,01,2025,C,1.6
HABITAT,01,2025,C,1.52
MODELO,01,2025,C,1.55
PLANVITAL,01,2025,C,1.55
PROVIDA,01,2025,C,1.47
UNO,01,2025,C,1.58
CAPITAL,01,2025,D,0.79
CUPRUM,01,2025,D,0.82
HABITAT,01,2025,D,0.77
MODELO,01,2025,D,0.75
PLANVITAL,01,2025,D,0.82
PROVIDA,01,2025,D,0.74
UNO,01,2025,D,0.87
CAPITAL,01,2025,E,0.17
CUPRUM,01,2025,E,0.23
HABITAT,01,2025,E,0.3
MODELO,01,2025,E,0.34
PLANVITAL,01,2025,E,0.26
PROVIDA,01,2025,E,0.18
UNO,01,2025,E,0.31
CAPITAL,02,2025,A,-2.94
CUPRUM,02,2025,A,-3.03
HABITAT,02,2025,A,-2.96
MODELO,02,2025,A,-3.14
PLANVITAL,02,2025,A,-2.86
PROVIDA,02,2025,A,-3.05
UNO,02,2025,A,-3.18
CAPITAL,02,2025,B,-2.05
CUPRUM,02,2025,B,-2.16
HABITAT,02,2025,B,-2.02
MODELO,02,2025,B,-2.2
PLANVITAL,02,2025,B,-1.93
PROVIDA,02,2025,B,-2.15
UNO,02,2025,B,-2.14
CAPITAL,02,2025,C,-0.74
CUPRUM,02,2025,C,-0.84
HABITAT,02,2025,C,-0.81
MODELO,02,2025,C,-1.01
PLANVITAL,02,2025,C,-0.65
PROVIDA,02,2025,C,-0.95
UNO,02,2025,C,-0.9
CAPITAL,02,2025,D,0.01
CUPRUM,02,2025,D,0.08
HABITAT,02,2025,D,0.07
MODELO,02,2025,D,-0.23
PLANVITAL,02,2025,D,0.09
PROVIDA,02,2025,D,-0.11
UNO,02,2025,D,0.03
CAPITAL,02,2025,E,0.33
CUPRUM,02,2025,E,0.43
HABITAT,02,2025,E,0.27
MODELO,02,2025,E,0.12
PLANVITAL,02,2025,E,0.34
PROVIDA,02,2025,E,0.3
UNO,02,2025,E,0.27
CAPITAL,03,2025,A,-1.1
CUPRUM,03,2025,A,-1.21
HABITAT,03,2025,A,-1.21
MODELO,03,2025,A,-1.44
PLANVITAL,03,2025,A,-1.2
PROVIDA,03,2025,A,-1.18
UNO,03,2025,A,-1.28
CAPITAL,03,2025,B,-0.56
CUPRUM,03,2025,B,-0.7
HABITAT,03,2025,B,-0.71
MODELO,03,2025,B,-0.83
PLANVITAL,03,2025,B,-0.64
PROVIDA,03,2025,B,-0.75
UNO,03,2025,B,-0.77
CAPITAL,03,2025,C,0.42
CUPRUM,03,2025,C,0.38
HABITAT,03,2025,C,0.37
MODELO,03,2025,C,0.23
PLANVITAL,03,2025,C,0.43
PROVIDA,03,2025,C,0.24
UNO,03,2025,C,0.28
CAPITAL,03,2025,D,1.19
CUPRUM,03,2025,D,1.09
HABITAT,03,2025,D,1.18
MODELO,03,2025,D,0.94
PLANVITAL,03,2025,D,1.2
PROVIDA,03,2025,D,1
UNO,03,2025,D,1.03
CAPITAL,03,2025,E,1.54
CUPRUM,03,2025,E,1.5
HABITAT,03,2025,E,1.47
MODELO,03,2025,E,1.26
PLANVITAL,03,2025,E,1.5
PROVIDA,03,2025,E,1.45
UNO,03,2025,E,1.34
CAPITAL,04,2025,A,0.75
CUPRUM,04,2025,A,0.72
HABITAT,04,2025,A,0.7
MODELO,04,2025,A,0.56
PLANVITAL,04,2025,A,0.76
PROVIDA,04,2025,A,0.66
UNO,04,2025,A,0.63
CAPITAL,04,2025,B,1.13
CUPRUM,04,2025,B,0.94
HABITAT,04,2025,B,1.18
MODELO,04,2025,B,0.93
PLANVITAL,04,2025,B,1.13
PROVIDA,04,2025,B,0.96
UNO,04,2025,B,0.99
CAPITAL,04,2025,C,1.76
CUPRUM,04,2025,C,1.69
HABITAT,04,2025,C,1.93
MODELO,04,2025,C,1.68
PLANVITAL,04,2025,C,1.89
PROVIDA,04,2025,C,1.68
UNO,04,2025,C,1.66
CAPITAL,04,2025,D,2.47
CUPRUM,04,2025,D,2.32
HABITAT,04,2025,D,2.66
MODELO,04,2025,D,2.17
PLANVITAL,04,2025,D,2.5
PROVIDA,04,2025,D,2.32
UNO,04,2025,D,2.29
CAPITAL,04,2025,E,2.6
CUPRUM,04,2025,E,2.53
HABITAT,04,2025,E,2.83
MODELO,04,2025,E,2.22
PLANVITAL,04,2025,E,2.68
PROVIDA,04,2025,E,2.78
UNO,04,2025,E,2.48
CAPITAL,05,2025,A,2.07
CUPRUM,05,2025,A,1.84
HABITAT,05,2025,A,1.99
MODELO,05,2025,A,1.87
PLANVITAL,05,2025,A,1.95
PROVIDA,05,2025,A,1.9
UNO,05,2025,A,2.07
CAPITAL,05,2025,B,1.32
CUPRUM,05,2025,B,1.07
HABITAT,05,2025,B,1.17
MODELO,05,2025,B,1.12
PLANVITAL,05,2025,B,1.16
PROVIDA,05,2025,B,1.12
UNO,05,2025,B,1.26
CAPITAL,05,2025,C,-0.16
CUPRUM,05,2025,C,-0.33
HABITAT,05,2025,C,-0.27
MODELO,05,2025,C,-0.41
PLANVITAL,05,2025,C,-0.28
PROVIDA,05,2025,C,-0.27
UNO,05,2025,C,-0.04
CAPITAL,05,2025,D,-1.54
CUPRUM,05,2025,D,-1.68
HABITAT,05,2025,D,-1.61
MODELO,05,2025,D,-1.77
PLANVITAL,05,2025,D,-1.53
PROVIDA,05,2025,D,-1.59
UNO,05,2025,D,-1.44
CAPITAL,05,2025,E,-2.31
CUPRUM,05,2025,E,-2.37
HABITAT,05,2025,E,-2.44
MODELO,05,2025,E,-2.57
PLANVITAL,05,2025,E,-2.37
PROVIDA,05,2025,E,-2.44
UNO,05,2025,E,-2.23
CAPITAL,06,2025,A,3.19
CUPRUM,06,2025,A,3.14
HABITAT,06,2025,A,3.02
MODELO,06,2025,A,3.13
PLANVITAL,06,2025,A,3.09
PROVIDA,06,2025,A,3.05
UNO,06,2025,A,3.24
CAPITAL,06,2025,B,2.7
CUPRUM,06,2025,B,2.65
HABITAT,06,2025,B,2.49
MODELO,06,2025,B,2.61
PLANVITAL,06,2025,B,2.56
PROVIDA,06,2025,B,2.59
UNO,06,2025,B,2.65
CAPITAL,06,2025,C,2.2
CUPRUM,06,2025,C,2.34
HABITAT,06,2025,C,2.13
MODELO,06,2025,C,2.27
